index,lat,lon,cropland_frac,cropland_frac_netgain
144,24.712499999999906,72.18750000000051,87,23
145,24.712499999999906,72.21250000000052,87,30
146,24.712499999999906,72.23750000000052,87,26
147,24.712499999999906,72.26250000000053,91,27
148,24.712499999999906,72.2875000000005,88,19
149,24.712499999999906,72.31250000000051,68,36
150,24.712499999999906,72.33750000000052,44,33
151,24.712499999999906,72.36250000000052,84,33
152,24.712499999999906,72.38750000000053,78,28
153,24.712499999999906,72.4125000000005,45,15
154,24.712499999999906,72.43750000000051,27,15
155,24.712499999999906,72.46250000000052,10,9
156,24.712499999999906,72.48750000000052,42,5
157,24.712499999999906,72.51250000000053,48,5
158,24.712499999999906,72.5375000000005,37,3
159,24.712499999999906,72.56250000000051,46,6
160,24.712499999999906,72.58750000000052,56,4
161,24.712499999999906,72.61250000000052,70,5
162,24.712499999999906,72.63750000000053,34,15
163,24.712499999999906,72.6625000000005,56,10
164,24.712499999999906,72.68750000000051,66,8
165,24.712499999999906,72.71250000000052,60,8
166,24.712499999999906,72.73750000000052,51,5
167,24.712499999999906,72.76250000000053,2,1
168,24.712499999999906,72.7875000000005,16,3
169,24.712499999999906,72.81250000000051,21,1
170,24.712499999999906,72.83750000000052,3,1
171,24.712499999999906,72.86250000000052,25,3
172,24.712499999999906,72.88750000000053,50,3
173,24.712499999999906,72.9125000000005,16,6
174,24.712499999999906,72.93750000000051,57,12
175,24.712499999999906,72.96250000000052,65,6
176,24.712499999999906,72.98750000000052,52,2
177,24.712499999999906,73.01250000000053,52,3
178,24.712499999999906,73.0375000000005,11,1
179,24.712499999999906,73.06250000000051,2,0
180,24.712499999999906,73.08750000000052,35,1
181,24.712499999999906,73.11250000000052,15,1
182,24.712499999999906,73.13750000000053,2,1
183,24.712499999999906,73.1625000000005,35,12
184,24.712499999999906,73.18750000000051,50,18
185,24.712499999999906,73.21250000000052,45,4
186,24.712499999999906,73.23750000000052,16,0
187,24.712499999999906,73.26250000000053,28,4
188,24.712499999999906,73.2875000000005,8,0
189,24.712499999999906,73.31250000000051,4,1
190,24.712499999999906,73.33750000000052,10,1
191,24.712499999999906,73.36250000000052,2,0
192,24.712499999999906,73.38750000000053,1,0
193,24.712499999999906,73.41250000000053,5,2
194,24.712499999999906,73.43750000000051,9,1
195,24.712499999999906,73.46250000000052,2,0
196,24.712499999999906,73.48750000000052,0,0
197,24.712499999999906,73.51250000000053,5,1
198,24.712499999999906,73.53750000000053,6,1
199,24.712499999999906,73.56250000000051,2,0
200,24.712499999999906,73.58750000000052,2,0
201,24.712499999999906,73.61250000000052,4,0
202,24.712499999999906,73.63750000000053,5,0
203,24.712499999999906,73.66250000000053,7,0
204,24.712499999999906,73.68750000000051,8,0
205,24.712499999999906,73.71250000000052,18,0
206,24.712499999999906,73.73750000000052,18,0
207,24.712499999999906,73.76250000000053,3,0
208,24.712499999999906,73.78750000000053,9,1
209,24.712499999999906,73.81250000000051,31,3
210,24.712499999999906,73.83750000000052,55,3
211,24.712499999999906,73.86250000000052,72,3
212,24.712499999999906,73.88750000000053,52,5
213,24.712499999999906,73.91250000000053,56,4
214,24.712499999999906,73.93750000000051,50,6
215,24.712499999999906,73.96250000000052,45,11
216,24.712499999999906,73.98750000000052,73,7
217,24.712499999999906,74.01250000000053,58,5
218,24.712499999999906,74.03750000000053,61,5
219,24.712499999999906,74.06250000000051,78,5
220,24.712499999999906,74.08750000000052,67,6
221,24.712499999999906,74.11250000000052,81,4
222,24.712499999999906,74.13750000000053,91,6
223,24.712499999999906,74.16250000000053,76,11
224,24.712499999999906,74.18750000000051,33,11
225,24.712499999999906,74.21250000000052,71,12
226,24.712499999999906,74.23750000000052,55,10
227,24.712499999999906,74.26250000000053,50,12
228,24.712499999999906,74.28750000000053,61,9
229,24.712499999999906,74.31250000000051,73,8
230,24.712499999999906,74.33750000000052,66,4
231,24.712499999999906,74.36250000000052,77,3
232,24.712499999999906,74.38750000000053,72,5
233,24.712499999999906,74.41250000000053,54,9
234,24.712499999999906,74.43750000000051,66,9
235,24.712499999999906,74.46250000000052,71,7
236,24.6874999999999,68.58750000000052,88,13
237,24.6874999999999,68.61250000000052,87,19
238,24.6874999999999,68.6375000000005,50,15
239,24.6874999999999,68.6625000000005,68,5
240,24.6874999999999,68.68750000000051,64,13
241,24.6874999999999,68.71250000000052,84,30
242,24.6874999999999,68.73750000000052,78,20
243,24.6874999999999,68.7625000000005,66,27
244,24.6874999999999,68.7875000000005,76,33
245,24.6874999999999,68.81250000000051,57,9
246,24.6874999999999,68.83750000000052,41,6
247,24.6874999999999,68.86250000000052,55,7
248,24.6874999999999,68.8875000000005,56,10
249,24.6874999999999,68.9125000000005,47,6
250,24.6874999999999,68.93750000000051,61,4
251,24.6874999999999,68.96250000000052,47,3
252,24.6874999999999,68.98750000000052,45,6
253,24.6874999999999,69.0125000000005,55,15
254,24.6874999999999,69.0375000000005,49,11
255,24.6874999999999,69.06250000000051,66,9
256,24.6874999999999,69.08750000000052,50,9
257,24.6874999999999,69.11250000000052,51,5
258,24.6874999999999,69.1375000000005,64,6
259,24.6874999999999,69.1625000000005,70,6
260,24.6874999999999,69.18750000000051,69,6
261,24.6874999999999,69.21250000000052,60,8
262,24.6874999999999,69.23750000000052,44,25
263,24.6874999999999,69.2625000000005,15,8
264,24.6874999999999,69.2875000000005,57,18
265,24.6874999999999,69.31250000000051,26,8
266,24.6874999999999,69.33750000000052,2,2
267,24.6874999999999,69.36250000000052,1,1
268,24.6874999999999,69.3875000000005,0,0
269,24.6874999999999,69.4125000000005,1,1
270,24.6874999999999,69.43750000000051,1,1
271,24.6874999999999,69.46250000000052,0,0
272,24.6874999999999,69.48750000000052,0,0
273,24.6874999999999,69.5125000000005,0,0
274,24.6874999999999,69.5375000000005,0,0
275,24.6874999999999,69.56250000000051,0,0
276,24.6874999999999,69.58750000000052,0,0
277,24.6874999999999,69.61250000000052,0,0
278,24.6874999999999,69.6375000000005,0,0
279,24.6874999999999,69.6625000000005,0,0
280,24.6874999999999,69.68750000000051,0,0
281,24.6874999999999,69.71250000000052,0,0
282,24.6874999999999,69.73750000000052,0,0
283,24.6874999999999,69.7625000000005,0,0
284,24.6874999999999,69.7875000000005,0,0
285,24.6874999999999,69.81250000000051,0,0
286,24.6874999999999,69.83750000000052,0,0
287,24.6874999999999,69.86250000000052,0,0
288,24.6874999999999,69.8875000000005,0,0
289,24.6874999999999,69.9125000000005,0,0
290,24.6874999999999,69.93750000000051,0,0
291,24.6874999999999,69.96250000000052,0,0
292,24.6874999999999,69.98750000000052,0,0
293,24.6874999999999,70.0125000000005,0,0
294,24.6874999999999,70.0375000000005,0,0
295,24.6874999999999,70.06250000000051,0,0
296,24.6874999999999,70.08750000000052,0,0
297,24.6874999999999,70.11250000000052,0,0
298,24.6874999999999,70.1375000000005,0,0
299,24.6874999999999,70.1625000000005,0,0
300,24.6874999999999,70.18750000000051,0,0
301,24.6874999999999,70.21250000000052,0,0
302,24.6874999999999,70.23750000000052,0,0
303,24.6874999999999,70.2625000000005,0,0
304,24.6874999999999,70.2875000000005,1,1
305,24.6874999999999,70.31250000000051,0,0
306,24.6874999999999,70.33750000000052,2,2
307,24.6874999999999,70.36250000000052,1,1
308,24.6874999999999,70.3875000000005,0,0
309,24.6874999999999,70.4125000000005,0,0
310,24.6874999999999,70.43750000000051,0,0
311,24.6874999999999,70.46250000000052,0,0
312,24.6874999999999,70.48750000000052,0,0
313,24.6874999999999,70.5125000000005,0,0
314,24.6874999999999,70.5375000000005,0,0
315,24.6874999999999,70.56250000000051,0,0
316,24.6874999999999,70.58750000000052,0,0
317,24.6874999999999,70.61250000000052,0,0
318,24.6874999999999,70.6375000000005,0,0
319,24.6874999999999,70.6625000000005,0,0
320,24.6874999999999,70.68750000000051,0,0
321,24.6874999999999,70.71250000000052,0,0
322,24.6874999999999,70.73750000000052,0,0
323,24.6874999999999,70.76250000000053,0,0
324,24.6874999999999,70.7875000000005,0,0
325,24.6874999999999,70.81250000000051,1,1
326,24.6874999999999,70.83750000000052,1,1
327,24.6874999999999,70.86250000000052,1,1
328,24.6874999999999,70.88750000000053,0,0
329,24.6874999999999,70.9125000000005,3,3
330,24.6874999999999,70.93750000000051,1,1
331,24.6874999999999,70.96250000000052,0,0
332,24.6874999999999,70.98750000000052,2,2
333,24.6874999999999,71.01250000000053,14,13
334,24.6874999999999,71.0375000000005,14,14
335,24.6874999999999,71.06250000000051,5,4
336,24.6874999999999,71.08750000000052,8,6
337,24.6874999999999,71.11250000000052,1,1
338,24.6874999999999,71.13750000000053,1,1
339,24.6874999999999,71.1625000000005,0,0
340,24.6874999999999,71.18750000000051,0,0
341,24.6874999999999,71.21250000000052,0,0
342,24.6874999999999,71.23750000000052,0,0
343,24.6874999999999,71.26250000000053,1,1
344,24.6874999999999,71.2875000000005,3,3
345,24.6874999999999,71.31250000000051,6,6
346,24.6874999999999,71.33750000000052,8,7
347,24.6874999999999,71.36250000000052,12,11
348,24.6874999999999,71.38750000000053,31,21
349,24.6874999999999,71.4125000000005,20,12
350,24.6874999999999,71.43750000000051,8,8
351,24.6874999999999,71.46250000000052,29,24
352,24.6874999999999,71.48750000000052,72,55
353,24.6874999999999,71.51250000000053,74,52
354,24.6874999999999,71.5375000000005,85,58
355,24.6874999999999,71.56250000000051,90,36
356,24.6874999999999,71.58750000000052,85,20
357,24.6874999999999,71.61250000000052,92,10
358,24.6874999999999,71.63750000000053,82,16
359,24.6874999999999,71.6625000000005,99,38
360,24.6874999999999,71.68750000000051,81,32
361,24.6874999999999,71.71250000000052,77,27
362,24.6874999999999,71.73750000000052,52,16
363,24.6874999999999,71.76250000000053,76,14
364,24.6874999999999,71.7875000000005,90,7
365,24.6874999999999,71.81250000000051,75,13
366,24.6874999999999,71.83750000000052,85,16
367,24.6874999999999,71.86250000000052,89,15
368,24.6874999999999,71.88750000000053,88,9
369,24.6874999999999,71.9125000000005,96,4
370,24.6874999999999,71.93750000000051,98,2
371,24.6874999999999,71.96250000000052,96,8
372,24.6874999999999,71.98750000000052,93,6
373,24.6874999999999,72.01250000000053,95,0
374,24.6874999999999,72.0375000000005,86,3
375,24.6874999999999,72.06250000000051,84,5
376,24.6874999999999,72.08750000000052,94,5
377,24.6874999999999,72.11250000000052,71,9
378,24.6874999999999,72.13750000000053,76,6
379,24.6874999999999,72.1625000000005,81,13
380,24.6874999999999,72.18750000000051,77,11
381,24.6874999999999,72.21250000000052,92,21
382,24.6874999999999,72.23750000000052,78,44
383,24.6874999999999,72.26250000000053,83,32
384,24.6874999999999,72.2875000000005,87,10
385,24.6874999999999,72.31250000000051,96,48
386,24.6874999999999,72.33750000000052,80,26
387,24.6874999999999,72.36250000000052,54,8
388,24.6874999999999,72.38750000000053,32,19
389,24.6874999999999,72.4125000000005,20,7
390,24.6874999999999,72.43750000000051,22,13
391,24.6874999999999,72.46250000000052,45,30
392,24.6874999999999,72.48750000000052,16,10
393,24.6874999999999,72.51250000000053,69,11
394,24.6874999999999,72.5375000000005,60,12
395,24.6874999999999,72.56250000000051,62,9
396,24.6874999999999,72.58750000000052,79,7
397,24.6874999999999,72.61250000000052,69,6
398,24.6874999999999,72.63750000000053,53,9
399,24.6874999999999,72.6625000000005,79,8
400,24.6874999999999,72.68750000000051,69,2
401,24.6874999999999,72.71250000000052,58,4
402,24.6874999999999,72.73750000000052,35,2
403,24.6874999999999,72.76250000000053,2,1
404,24.6874999999999,72.7875000000005,0,0
405,24.6874999999999,72.81250000000051,1,0
406,24.6874999999999,72.83750000000052,0,0
407,24.6874999999999,72.86250000000052,2,1
408,24.6874999999999,72.88750000000053,58,1
409,24.6874999999999,72.9125000000005,76,3
410,24.6874999999999,72.93750000000051,51,5
411,24.6874999999999,72.96250000000052,38,4
412,24.6874999999999,72.98750000000052,19,3
413,24.6874999999999,73.01250000000053,3,1
414,24.6874999999999,73.0375000000005,27,5
415,24.6874999999999,73.06250000000051,15,1
416,24.6874999999999,73.08750000000052,58,1
417,24.6874999999999,73.11250000000052,6,0
418,24.6874999999999,73.13750000000053,3,2
419,24.6874999999999,73.1625000000005,31,9
420,24.6874999999999,73.18750000000051,16,7
421,24.6874999999999,73.21250000000052,3,0
422,24.6874999999999,73.23750000000052,5,2
423,24.6874999999999,73.26250000000053,7,1
424,24.6874999999999,73.2875000000005,3,1
425,24.6874999999999,73.31250000000051,2,0
426,24.6874999999999,73.33750000000052,2,0
427,24.6874999999999,73.36250000000052,0,0
428,24.6874999999999,73.38750000000053,11,3
429,24.6874999999999,73.41250000000053,22,4
430,24.6874999999999,73.43750000000051,5,1
431,24.6874999999999,73.46250000000052,2,1
432,24.6874999999999,73.48750000000052,5,0
433,24.6874999999999,73.51250000000053,18,0
434,24.6874999999999,73.53750000000053,26,2
435,24.6874999999999,73.56250000000051,1,0
436,24.6874999999999,73.58750000000052,1,0
437,24.6874999999999,73.61250000000052,5,0
438,24.6874999999999,73.63750000000053,22,1
439,24.6874999999999,73.66250000000053,7,0
440,24.6874999999999,73.68750000000051,14,0
441,24.6874999999999,73.71250000000052,1,0
442,24.6874999999999,73.73750000000052,3,0
443,24.6874999999999,73.76250000000053,4,0
444,24.6874999999999,73.78750000000053,22,2
445,24.6874999999999,73.81250000000051,50,5
446,24.6874999999999,73.83750000000052,55,9
447,24.6874999999999,73.86250000000052,71,6
448,24.6874999999999,73.88750000000053,65,1
449,24.6874999999999,73.91250000000053,66,4
450,24.6874999999999,73.93750000000051,62,6
451,24.6874999999999,73.96250000000052,43,5
452,24.6874999999999,73.98750000000052,78,3
453,24.6874999999999,74.01250000000053,76,4
454,24.6874999999999,74.03750000000053,77,9
455,24.6874999999999,74.06250000000051,72,10
456,24.6874999999999,74.08750000000052,73,23
457,24.6874999999999,74.11250000000052,69,16
458,24.6874999999999,74.13750000000053,46,13
459,24.6874999999999,74.16250000000053,26,9
460,24.6874999999999,74.18750000000051,43,11
461,24.6874999999999,74.21250000000052,34,9
462,24.6874999999999,74.23750000000052,55,8
463,24.6874999999999,74.26250000000053,41,11
464,24.6874999999999,74.28750000000053,63,7
465,24.6874999999999,74.31250000000051,75,10
466,24.6874999999999,74.33750000000052,76,8
467,24.6874999999999,74.36250000000052,77,10
468,24.6874999999999,74.38750000000053,78,12
469,24.6874999999999,74.41250000000053,65,20
470,24.6874999999999,74.43750000000051,73,14
471,24.6874999999999,74.46250000000052,65,11
472,24.662499999999902,68.58750000000052,97,6
473,24.662499999999902,68.61250000000052,84,7
474,24.662499999999902,68.6375000000005,45,13
475,24.662499999999902,68.6625000000005,67,11
476,24.662499999999902,68.68750000000051,54,10
477,24.662499999999902,68.71250000000052,82,32
478,24.662499999999902,68.73750000000052,79,29
479,24.662499999999902,68.7625000000005,60,20
480,24.662499999999902,68.7875000000005,69,24
481,24.662499999999902,68.81250000000051,60,12
482,24.662499999999902,68.83750000000052,16,1
483,24.662499999999902,68.86250000000052,38,5
484,24.662499999999902,68.8875000000005,66,11
485,24.662499999999902,68.9125000000005,63,3
486,24.662499999999902,68.93750000000051,63,6
487,24.662499999999902,68.96250000000052,53,7
488,24.662499999999902,68.98750000000052,65,9
489,24.662499999999902,69.0125000000005,67,7
490,24.662499999999902,69.0375000000005,59,12
491,24.662499999999902,69.06250000000051,50,14
492,24.662499999999902,69.08750000000052,37,5
493,24.662499999999902,69.11250000000052,51,16
494,24.662499999999902,69.1375000000005,57,12
495,24.662499999999902,69.1625000000005,69,11
496,24.662499999999902,69.18750000000051,83,7
497,24.662499999999902,69.21250000000052,84,9
498,24.662499999999902,69.23750000000052,81,16
499,24.662499999999902,69.2625000000005,34,13
500,24.662499999999902,69.2875000000005,13,6
501,24.662499999999902,69.31250000000051,0,0
502,24.662499999999902,69.33750000000052,0,0
503,24.662499999999902,69.36250000000052,1,1
504,24.662499999999902,69.3875000000005,0,0
505,24.662499999999902,69.4125000000005,1,1
506,24.662499999999902,69.43750000000051,0,0
507,24.662499999999902,69.46250000000052,0,0
508,24.662499999999902,69.48750000000052,0,0
509,24.662499999999902,69.5125000000005,0,0
510,24.662499999999902,69.5375000000005,0,0
511,24.662499999999902,69.56250000000051,0,0
512,24.662499999999902,69.58750000000052,0,0
513,24.662499999999902,69.61250000000052,1,1
514,24.662499999999902,69.6375000000005,0,0
515,24.662499999999902,69.6625000000005,0,0
516,24.662499999999902,69.68750000000051,0,0
517,24.662499999999902,69.71250000000052,0,0
518,24.662499999999902,69.73750000000052,0,0
519,24.662499999999902,69.7625000000005,0,0
520,24.662499999999902,69.7875000000005,0,0
521,24.662499999999902,69.81250000000051,0,0
522,24.662499999999902,69.83750000000052,0,0
523,24.662499999999902,69.86250000000052,0,0
524,24.662499999999902,69.8875000000005,0,0
525,24.662499999999902,69.9125000000005,0,0
526,24.662499999999902,69.93750000000051,0,0
527,24.662499999999902,69.96250000000052,0,0
528,24.662499999999902,69.98750000000052,0,0
529,24.662499999999902,70.0125000000005,0,0
530,24.662499999999902,70.0375000000005,0,0
531,24.662499999999902,70.06250000000051,0,0
532,24.662499999999902,70.08750000000052,0,0
533,24.662499999999902,70.11250000000052,0,0
534,24.662499999999902,70.1375000000005,0,0
535,24.662499999999902,70.1625000000005,0,0
536,24.662499999999902,70.18750000000051,0,0
537,24.662499999999902,70.21250000000052,0,0
538,24.662499999999902,70.23750000000052,0,0
539,24.662499999999902,70.2625000000005,0,0
540,24.662499999999902,70.2875000000005,3,3
541,24.662499999999902,70.31250000000051,0,0
542,24.662499999999902,70.33750000000052,0,0
543,24.662499999999902,70.36250000000052,0,0
544,24.662499999999902,70.3875000000005,0,0
545,24.662499999999902,70.4125000000005,0,0
546,24.662499999999902,70.43750000000051,0,0
547,24.662499999999902,70.46250000000052,0,0
548,24.662499999999902,70.48750000000052,0,0
549,24.662499999999902,70.5125000000005,1,1
550,24.662499999999902,70.5375000000005,0,0
551,24.662499999999902,70.56250000000051,0,0
552,24.662499999999902,70.58750000000052,0,0
553,24.662499999999902,70.61250000000052,0,0
554,24.662499999999902,70.6375000000005,0,0
555,24.662499999999902,70.6625000000005,0,0
556,24.662499999999902,70.68750000000051,0,0
557,24.662499999999902,70.71250000000052,0,0
558,24.662499999999902,70.73750000000052,1,1
559,24.662499999999902,70.76250000000053,3,3
560,24.662499999999902,70.7875000000005,4,4
561,24.662499999999902,70.81250000000051,6,5
562,24.662499999999902,70.83750000000052,1,1
563,24.662499999999902,70.86250000000052,0,0
564,24.662499999999902,70.88750000000053,1,1
565,24.662499999999902,70.9125000000005,1,1
566,24.662499999999902,70.93750000000051,0,0
567,24.662499999999902,70.96250000000052,0,0
568,24.662499999999902,70.98750000000052,3,3
569,24.662499999999902,71.01250000000053,6,5
570,24.662499999999902,71.0375000000005,1,1
571,24.662499999999902,71.06250000000051,2,2
572,24.662499999999902,71.08750000000052,0,0
573,24.662499999999902,71.11250000000052,0,0
574,24.662499999999902,71.13750000000053,0,0
575,24.662499999999902,71.1625000000005,0,0
576,24.662499999999902,71.18750000000051,0,0
577,24.662499999999902,71.21250000000052,0,0
578,24.662499999999902,71.23750000000052,0,0
579,24.662499999999902,71.26250000000053,0,0
580,24.662499999999902,71.2875000000005,0,0
581,24.662499999999902,71.31250000000051,0,0
582,24.662499999999902,71.33750000000052,2,1
583,24.662499999999902,71.36250000000052,13,12
584,24.662499999999902,71.38750000000053,10,8
585,24.662499999999902,71.4125000000005,11,9
586,24.662499999999902,71.43750000000051,36,33
587,24.662499999999902,71.46250000000052,58,49
588,24.662499999999902,71.48750000000052,79,65
589,24.662499999999902,71.51250000000053,81,53
590,24.662499999999902,71.5375000000005,79,32
591,24.662499999999902,71.56250000000051,88,12
592,24.662499999999902,71.58750000000052,93,9
593,24.662499999999902,71.61250000000052,94,10
594,24.662499999999902,71.63750000000053,90,34
595,24.662499999999902,71.6625000000005,86,35
596,24.662499999999902,71.68750000000051,81,28
597,24.662499999999902,71.71250000000052,85,29
598,24.662499999999902,71.73750000000052,90,22
599,24.662499999999902,71.76250000000053,79,11
600,24.662499999999902,71.7875000000005,94,5
601,24.662499999999902,71.81250000000051,93,8
602,24.662499999999902,71.83750000000052,93,10
603,24.662499999999902,71.86250000000052,96,20
604,24.662499999999902,71.88750000000053,87,14
605,24.662499999999902,71.9125000000005,95,2
606,24.662499999999902,71.93750000000051,85,11
607,24.662499999999902,71.96250000000052,95,7
608,24.662499999999902,71.98750000000052,96,5
609,24.662499999999902,72.01250000000053,89,5
610,24.662499999999902,72.0375000000005,82,5
611,24.662499999999902,72.06250000000051,77,3
612,24.662499999999902,72.08750000000052,81,2
613,24.662499999999902,72.11250000000052,95,7
614,24.662499999999902,72.13750000000053,90,4
615,24.662499999999902,72.1625000000005,94,6
616,24.662499999999902,72.18750000000051,97,13
617,24.662499999999902,72.21250000000052,92,21
618,24.662499999999902,72.23750000000052,81,49
619,24.662499999999902,72.26250000000053,88,13
620,24.662499999999902,72.2875000000005,90,13
621,24.662499999999902,72.31250000000051,87,32
622,24.662499999999902,72.33750000000052,95,24
623,24.662499999999902,72.36250000000052,58,32
624,24.662499999999902,72.38750000000053,18,17
625,24.662499999999902,72.4125000000005,68,43
626,24.662499999999902,72.43750000000051,10,7
627,24.662499999999902,72.46250000000052,24,10
628,24.662499999999902,72.48750000000052,58,16
629,24.662499999999902,72.51250000000053,69,11
630,24.662499999999902,72.5375000000005,66,10
631,24.662499999999902,72.56250000000051,79,8
